n_sim,gamma,mse,mse_se
1,0.9475351269354589,0.11120298581577666,0.0
1,0.9484084157992164,0.0910545794323328,0.0
1,0.9492825095233091,0.08453080782817333,0.0
1,0.9501574088495303,0.28804329634600445,0.0
1,0.9510331145203573,0.49832216671113805,0.0
1,0.951909627278952,0.0989758890609931,0.0
1,0.9527869478691605,0.32700533359377465,0.0
1,0.9536650770355154,0.2844638268872344,0.0
1,0.954544015523235,0.2273879613922372,0.0
1,0.9554237640782243,0.09775401875662854,0.0
1,0.9563043234470759,0.38851584070171,0.0
1,0.9571856943770704,0.11553501038958937,0.0
1,0.9580678776161776,0.24279779544718388,0.0
1,0.958950873913056,0.08358051665663994,0.0
1,0.9598346840170545,0.21367899977945928,0.0
1,0.9607193086782125,0.24341959221239548,0.0
1,0.9616047486472604,0.14404256396617257,0.0
1,0.9624910046756212,0.33316054649299026,0.0
1,0.96337807751541,0.1552640620942716,0.0
1,0.964265967919435,0.26688244094980734,0.0
1,0.9651546766411981,0.6232393466817502,0.0
1,0.9660442044348964,0.13928975600014387,0.0
1,0.9669345520554212,0.18485682682690155,0.0
1,0.9678257202583602,0.7925682729648051,0.0
1,0.968717709799997,0.18915952177216572,0.0
1,0.9696105214373124,0.5143145400287502,0.0
1,0.9705041559279852,0.5604953591274299,0.0
1,0.9713986140303921,0.250338237255495,0.0
1,0.9722938965036088,0.17110427871072037,0.0
1,0.9731900041074106,0.8986191088127288,0.0
1,0.9740869376022732,0.0951121690495448,0.0
1,0.9749846977493731,2.0231564697384363,0.0
1,0.9758832853105884,0.373561277464328,0.0
1,0.9767827010484992,0.3875151049461089,0.0
1,0.9776829457263886,0.3256413004759521,0.0
1,0.9785840201082429,0.5943328251827614,0.0
1,0.979485924958753,0.5492162125936019,0.0
1,0.9803886610433142,1.174472805311163,0.0
1,0.9812922291280274,0.6108612498948689,0.0
1,0.9821966299796994,0.6489579842514832,0.0
1,0.9831018643658436,1.4861793405199735,0.0
1,0.9840079330546814,0.31110083788552056,0.0
1,0.9849148368151416,2.729111879361549,0.0
1,0.985822576416862,0.4532498843581272,0.0
1,0.9867311526301895,0.2775637890777926,0.0
1,0.987640566226181,8.302893386710057,0.0
1,0.9885508179766045,1.042417575249878,0.0
1,0.9894619086539387,2.1390158393835765,0.0
1,0.9903738390313745,0.9759054277659651,0.0
1,0.9912866098828154,0.6720436794112238,0.0
1,0.9922002219828783,2.259696000373255,0.0
1,0.9931146761068936,1.538827598873456,0.0
1,0.994029973030907,1.6561949125943207,0.0
1,0.9949461135316786,1.0385834637600917,0.0
1,0.9958630983866846,1.5892396087743,0.0
1,0.9967809283741186,161.40021056009508,0.0
1,0.9976996042728904,0.5381591497446387,0.0
1,0.998619126862628,25003.930109427005,0.0
1,0.999539496923678,1.2113567704234882,0.0
1,1.000460715237106,13.088081880393911,0.0
1,1.0013827825846984,0.359909145131116,0.0
1,1.00230569974896,1.1668573442965493,0.0
1,1.0032294675131193,6.689926418981933,0.0
1,1.0041540866611256,16.337689312832865,0.0
1,1.0050795579776497,1.7726078179607878,0.0
1,1.0060058822480875,2.706206280415195,0.0
1,1.006933060258557,1.9283352599734525,0.0
1,1.0078610927959015,0.567069909863984,0.0
1,1.0087899806476905,1.7230023149531573,0.0
1,1.0097197246022172,0.5895389164626769,0.0
1,1.010650325448503,0.4142740471896668,0.0
1,1.0115817839762957,0.7191964835476731,0.0
1,1.0125141009760714,0.3505758955280646,0.0
1,1.013447277239035,0.5348297383519363,0.0
1,1.0143813135571191,0.4121830337871101,0.0
1,1.0153162107229885,0.7512958517394184,0.0
1,1.0162519695300363,0.5073834665174111,0.0
1,1.017188590772388,0.6954723896747895,0.0
1,1.0181260752449017,0.7805210108130729,0.0
1,1.0190644237431659,0.46229917773098367,0.0
1,1.020003637063505,0.4206180569942821,0.0
1,1.0209437160029746,0.2682229351959425,0.0
1,1.021884661359367,0.5670143546994523,0.0
1,1.0228264739312096,0.2878872716658983,0.0
1,1.023769154517764,0.7321537654098221,0.0
1,1.0247127039190311,0.4509818107596261,0.0
1,1.025657122935746,0.6821322471401872,0.0
1,1.0266024123693847,0.18842145198342736,0.0
1,1.0275485730221605,0.42944855092845063,0.0
1,1.0284956056970254,0.33761619578664653,0.0
1,1.0294435111976734,0.36480873388885515,0.0
1,1.0303922903285367,0.400460013726401,0.0
1,1.031341943894791,0.1896904555445171,0.0
1,1.032292472702354,0.1579605578080826,0.0
1,1.033243877557884,1.4968026391076,0.0
1,1.034196159268785,0.5680359383364574,0.0
1,1.035149318643205,0.2091351293320393,0.0
1,1.036103356490035,0.12166210606580899,0.0
1,1.0370582736189138,0.14657926182507813,0.0
1,1.0380140708402243,0.0961161681219017,0.0
1,1.038970748965098,0.11150122300661792,0.0
1,1.0399283088054132,0.11673666293344984,0.0
1,1.040886751173796,0.12507299904552432,0.0
1,1.041846076883623,0.1465963260162346,0.0
1,1.0428062867490182,0.14444028671937553,0.0
1,1.0437673815848578,0.15213888381151291,0.0
1,1.0447293622067688,0.14220971238095015,0.0
1,1.0456922294311286,0.3654907803898484,0.0
1,1.0466559840750689,0.2999297740889369,0.0
1,1.0476206269564723,0.2631228744603332,0.0
1,1.0485861588939769,0.10311829734044226,0.0
1,1.0495525807069757,0.376559794349258,0.0
1,1.0505198932156146,0.20535628821453375,0.0
1,1.0514880972407978,0.4190073989727833,0.0
1,1.052457193604184,0.21381109303522502,0.0
1,1.0534271831281912,0.1148590993956052,0.0
1,1.0543980666359942,0.1487325809894739,0.0
1,1.0553698449515263,0.19689846643582865,0.0
1,1.056342518899481,0.14157093926982098,0.0
1,1.0573160893053108,0.09108987648692671,0.0
1,1.05829055699523,0.14814547416299587,0.0
1,1.0592659227962142,0.13432558463509686,0.0
1,1.0602421875360002,0.1982722692026702,0.0
1,1.0612193520430895,0.16219643944950088,0.0
1,1.062197417146745,0.15658327718353665,0.0
1,1.0631763836769952,0.06494790953649023,0.0
1,1.0641562524646342,0.14901231430101977,0.0
1,1.06513702434122,0.20420312059758658,0.0
1,1.0661187001390786,0.21169865842867233,0.0
1,1.0671012806913018,0.3666388390851957,0.0
1,1.0680847668317504,0.13322150218937776,0.0
1,1.0690691593950534,0.13507422514412246,0.0
1,1.0700544592166081,0.06298072681219143,0.0
1,1.0710406671325834,0.045378168257352684,0.0
1,1.072027783979917,0.14569125553608855,0.0
1,1.0730158105963192,0.11654093509377152,0.0
1,1.0740047478202728,0.08423917094707643,0.0
1,1.0749945964910315,0.2580630041286639,0.0
1,1.0759853574486244,0.10583279403539342,0.0
1,1.0769770315338536,0.1488603422192935,0.0
1,1.0779696195882964,0.273644165298482,0.0
1,1.0789631224543068,0.1439129311054465,0.0
1,1.079957540975013,0.09475477580576322,0.0
1,1.0809528759943228,0.1281508413337612,0.0
1,1.0819491283569191,0.09317063458834351,0.0
1,1.0829462989082657,0.07036303922869558,0.0
1,1.0839443884946045,0.09774115890079368,0.0
1,1.0849433979629566,0.06610205652439911,0.0
1,1.0859433281611253,0.23999447694112594,0.0
1,1.0869441799376949,0.06162683030528288,0.0
1,1.0879459541420302,0.07122716175587587,0.0
1,1.0889486516242814,0.10982013745373155,0.0
1,1.08995227323538,0.14349466659721824,0.0
1,1.0909568198270425,0.0614039644808872,0.0
1,1.0919622922517718,0.12548265394548358,0.0
1,1.0929686913628536,0.09963953529085409,0.0
1,1.0939760180143627,0.0648265930866213,0.0
1,1.0949842730611594,0.06946701284845379,0.0
1,1.0959934573588928,0.09549668472200781,0.0
1,1.0970035717640005,0.11588161375910282,0.0
1,1.0980146171337084,0.1167038682917732,0.0
1,1.0990265943260344,0.09800191351973436,0.0
1,1.1000395041997848,0.11424463420955927,0.0
1,1.1010533476145594,0.11632750801302119,0.0
1,1.1020681254307498,0.047460568207923194,0.0
1,1.1030838385095394,0.07297821164052279,0.0
1,1.104100487712907,0.07668697901178478,0.0
1,1.1051180739036242,0.11056598047002608,0.0
1,1.1061365979452589,0.07960097792479075,0.0
1,1.1071560607021753,0.04431967476023322,0.0
1,1.1081764630395323,0.14288493036279518,0.0
1,1.1091978058232888,0.06011614583591375,0.0
1,1.1102200899201988,0.09720960816719298,0.0
1,1.1112433161978175,0.08294799393625703,0.0
1,1.1122674855244996,0.03521494396220561,0.0
1,1.1132925987693982,0.0368584585910109,0.0
1,1.1143186568024697,0.0354543507340203,0.0
1,1.11534566049447,0.05136722113642861,0.0
1,1.1163736107169597,0.05356657604145181,0.0
1,1.1174025083423023,0.10006264201368649,0.0
1,1.1184323542436632,0.0771171454208541,0.0
1,1.1194631492950156,0.09217558023191963,0.0
1,1.1204948943711355,0.06431967548247809,0.0
1,1.1215275903476067,0.04514728834454513,0.0
1,1.1225612381008205,0.06431330051028919,0.0
1,1.1235958385079736,0.1349157245499386,0.0
1,1.1246313924470739,0.05384930019670213,0.0
1,1.125667900796936,0.054834881461107585,0.0
1,1.126705364437186,0.06590325962266165,0.0
1,1.1277437842482612,0.03775837063086914,0.0
1,1.1287831611114083,0.05276912373600693,0.0
1,1.1298234959086884,0.06026446123868315,0.0
1,1.1308647895229733,0.049066365565831424,0.0
1,1.1319070428379507,0.11616693249039828,0.0
1,1.132950256738122,0.06673038213317671,0.0
1,1.1339944321088025,0.03468038503147687,0.0
1,1.1350395698361258,0.07631149510158948,0.0
1,1.1360856708070395,0.0586086552093188,0.0
1,1.1371327359093106,0.05018958322907282,0.0
1,1.1381807660315246,0.07172257036765037,0.0
1,1.139229762063084,0.06868866523196202,0.0
1,1.1402797248942131,0.0643835588445151,0.0
1,1.1413306554159546,0.050874426276968296,0.0
1,1.142382554520174,0.05497672462708037,0.0
1,1.143435423099559,0.058887107015913605,0.0
1,1.1444892620476181,0.040230347284189796,0.0
1,1.1455440722586852,0.1057481641511614,0.0
1,1.1465998546279181,0.0625374328824628,0.0
1,1.1476566100512988,0.03953116372056473,0.0
1,1.148714339425636,0.05046412803881456,0.0
1,1.1497730436485638,0.04993526346305335,0.0
1,1.1508327236185447,0.0331261287285968,0.0
1,1.1518933802348699,0.044723909339205295,0.0
1,1.1529550143976566,0.04117517535823177,0.0
1,1.1540176270078548,0.03854543348738859,0.0
1,1.1550812189672424,0.05212532621691894,0.0
1,1.1561457911784299,0.05059752156828959,0.0
1,1.15721134454486,0.05112217064017119,0.0
1,1.158277879970806,0.03667034373140657,0.0
1,1.159345398361377,0.04311403007588941,0.0
1,1.1604139006225145,0.038135339043349994,0.0
1,1.1614833876609956,0.041264764803335845,0.0
1,1.162553860384434,0.04320183680701526,0.0
1,1.1636253197012782,0.04545058176097912,0.0
1,1.1646977665208156,0.04826405911016561,0.0
1,1.16577120175317,0.035332648393307714,0.0
1,1.1668456263093054,0.05349621250261865,0.0
1,1.1679210411010255,0.05738522273658185,0.0
1,1.1689974470409723,0.061894377103142224,0.0
1,1.1700748450426317,0.08697374568548562,0.0
1,1.1711532360203292,0.03808286029870833,0.0
1,1.1722326208892342,0.05229788253230454,0.0
1,1.17331300056536,0.05770682488863954,0.0
1,1.1743943759655624,0.03927774935847031,0.0
1,1.1754767480075445,0.03319085510574849,0.0
1,1.1765601176098524,0.03608878590012955,0.0
1,1.1776444856918813,0.043798623856052696,0.0
1,1.178729853173873,0.030867001866040907,0.0
1,1.1798162209769165,0.028963236467677334,0.0
1,1.1809035900229512,0.04245415993889214,0.0
1,1.1819919612347645,0.0492780233435847,0.0
1,1.1830813355359955,0.041679869585390654,0.0
1,1.1841717138511352,0.044689654040399866,0.0
1,1.1852630971055242,0.051972668303583505,0.0
1,1.1863554862253591,0.04363766255792614,0.0
1,1.187448882137687,0.024860019361725164,0.0
1,1.1885432857704115,0.03285578836872737,0.0
1,1.1896386980522913,0.02263644597295691,0.0
1,1.1907351199129395,0.04599199107156034,0.0
1,1.1918325522828281,0.019359248413049947,0.0
1,1.1929309960932846,0.036677457819399545,0.0
1,1.1940304522764962,0.04311226063654314,0.0
1,1.1951309217655097,0.055681875644294325,0.0
1,1.1962324054942297,0.0435197411553316,0.0
1,1.1973349043974242,0.03827812808550886,0.0
1,1.19843841941072,0.03246635480902947,0.0
1,1.1995429514706084,0.036594971443945815,0.0
1,1.2006485015144435,0.021141650951396106,0.0
1,1.2017550704804414,0.030364635890428888,0.0
1,1.2028626593076857,0.032339958960453385,0.0
1,1.203971268936123,0.034642256100447445,0.0
1,1.2050809003065677,0.027803958114265784,0.0
1,1.2061915543607018,0.03860271504890909,0.0
1,1.2073032320410726,0.018504717002971478,0.0
1,1.208415934291099,0.03278652505974143,0.0
1,1.2095296620550682,0.046099401340369654,0.0
1,1.2106444162781367,0.020836725851132203,0.0
1,1.2117601979063344,0.04248571978851439,0.0
1,1.2128770078865603,0.02561897528967352,0.0
1,1.2139948471665885,0.04715837385272313,0.0
1,1.215113716695066,0.024535232933436856,0.0
1,1.2162336174215127,0.02357026548229762,0.0
1,1.217354550296326,0.02728385446142538,0.0
1,1.2184765162707767,0.02358882781919685,0.0
1,1.2195995162970141,0.024576543291845554,0.0
1,1.2207235513280652,0.02162485024723191,0.0
1,1.2218486223178333,0.040701207559659586,0.0
1,1.2229747302211036,0.042067999372687855,0.0
1,1.2241018759935385,0.03497241943773636,0.0
1,1.2252300605916835,0.04275675898474325,0.0
1,1.226359284972965,0.029173609891079873,0.0
1,1.2274895500956906,0.0265667662832394,0.0
1,1.2286208569190533,0.03160811076107378,0.0
1,1.2297532064031276,0.02188567258030984,0.0
1,1.230886599508875,0.019728992382909583,0.0
1,1.232021037198142,0.045269878457527175,0.0
1,1.2331565204336605,0.030786985682365587,0.0
1,1.2342930501790519,0.020323017007035264,0.0
1,1.235430627398823,0.040039197025165084,0.0
1,1.2365692530583716,0.05017509621760392,0.0
1,1.2377089281239853,0.02234268827702269,0.0
1,1.2388496535628402,0.029613169790315197,0.0
1,1.2399914303430066,0.020568487231592332,0.0
1,1.2411342594334442,0.06293982766104518,0.0
1,1.2422781418040076,0.025379495291104347,0.0
1,1.2434230784254459,0.0460909496558568,0.0
1,1.2445690702694,0.03067287368406866,0.0
1,1.2457161183084096,0.047716433004120755,0.0
1,1.2468642235159075,0.01985522947272968,0.0
1,1.2480133868662266,0.02887227850846823,0.0
1,1.2491636093345968,0.03006847599899814,0.0
1,1.2503148918971454,0.017879748719569464,0.0
1,1.2514672355309018,0.02580982764099205,0.0
1,1.2526206412137932,0.04017946083028627,0.0
1,1.2537751099246501,0.019592232681441547,0.0
1,1.2549306426432052,0.03529152830256507,0.0
1,1.2560872403500922,0.043508213998481746,0.0
1,1.257244904026851,0.025942807009531863,0.0
1,1.258403634655924,0.04102840637869347,0.0
1,1.2595634332206602,0.02230914743569848,0.0
1,1.260724300705316,0.02219321079032046,0.0
1,1.2618862380950517,0.019861695517703417,0.0
1,1.2630492463759395,0.022251585681389626,0.0
1,1.2642133265349567,0.02493059413047915,0.0
1,1.2653784795599927,0.015987431139212208,0.0
1,1.2665447064398476,0.021282888396333927,0.0
1,1.2677120081642304,0.01818241121073394,0.0
1,1.268880385723765,0.02081981860864101,0.0
1,1.2700498401099858,0.02155947490224875,0.0
1,1.2712203723153428,0.026652448043629262,0.0
1,1.2723919833332011,0.021986190075732805,0.0
1,1.273564674157839,0.02486884112750057,0.0
1,1.274738445784453,0.01680247380227669,0.0
1,1.2759132992091573,0.018728273106891558,0.0
1,1.277089235428982,0.020331750285116496,0.0
1,1.2782662554418784,0.01835654397082021,0.0
1,1.2794443602467154,0.03246160709700459,0.0
1,1.280623550843284,0.034476502150472224,0.0
1,1.2818038282322972,0.022295627818031342,0.0
1,1.282985193415388,0.02210852384626017,0.0
1,1.2841676473951151,0.024723798352513655,0.0
1,1.2853511911749589,0.0404870664167012,0.0
1,1.286535825759326,0.02979113532466071,0.0
1,1.2877215521535497,0.022944880618348457,0.0
1,1.2889083713638867,0.017265619047343153,0.0
1,1.2900962843975248,0.024174018068822956,0.0
1,1.2912852922625768,0.028201749042130648,0.0
1,1.292475395968087,0.03110565083404713,0.0
1,1.293666596524029,0.019271812231347434,0.0
1,1.294858894941306,0.01554484204336537,0.0
1,1.2960522922317552,0.020370968518103272,0.0
1,1.2972467894081439,0.029831626466012885,0.0
1,1.2984423874841744,0.021108651784911153,0.0
1,1.2996390874744836,0.017807671140707793,0.0
1,1.3008368903946415,0.013208726937703563,0.0
1,1.3020357972611567,0.017991411534031297,0.0
1,1.303235809091472,0.015882623958790205,0.0
1,1.3044369269039697,0.020473599014751,0.0
1,1.3056391517179713,0.015541308405934666,0.0
1,1.3068424845537352,0.013777685656328038,0.0
1,1.308046926432463,0.028522180683345142,0.0
1,1.3092524783762947,0.020568329598008007,0.0
1,1.3104591414083142,0.0281883418367291,0.0
1,1.3116669165525487,0.014824836840766353,0.0
1,1.312875804833967,0.01692365005954595,0.0
1,1.3140858072784853,0.02667705852117314,0.0
1,1.3152969249129625,0.030768907805309987,0.0
1,1.316509158765206,0.026897101090128477,0.0
1,1.3177225098639704,0.029053714344553238,0.0
1,1.3189369792389567,0.01541399093537954,0.0
1,1.3201525679208173,0.02855980701261109,0.0
1,1.3213692769411518,0.025605831876570066,0.0
1,1.3225871073325126,0.021977233142172994,0.0
1,1.3238060601284043,0.02334968515586554,0.0
1,1.325026136363281,0.018277580940042244,0.0
1,1.3262473370725536,0.028301252623215076,0.0
1,1.3274696632925846,0.03166981095640585,0.0
1,1.3286931160606932,0.027740802153856096,0.0
1,1.3299176964151551,0.015191505814524706,0.0
1,1.3311434053952007,0.012383956477654275,0.0
1,1.332370244041021,0.015788112699839416,0.0
1,1.3335982133937627,0.016087084338983593,0.0
1,1.3348273144955343,0.020229736493322898,0.0
1,1.3360575483894048,0.01872323315906079,0.0
1,1.3372889161194026,0.018734259259775805,0.0
1,1.33852141873052,0.013291154890046572,0.0
1,1.339755057268713,0.01703607551107634,0.0
1,1.3409898327808984,0.013627224676616674,0.0
1,1.342225746314962,0.014548046638763013,0.0
1,1.343462798919752,0.02023812362208397,0.0
1,1.3447009916450854,0.013962544356458136,0.0
1,1.3459403255417461,0.01748856466685063,0.0
1,1.3471808016614857,0.014537570183229475,0.0
1,1.3484224210570268,0.03435104678482036,0.0
1,1.34966518478206,0.021825180476020598,0.0
1,1.350909093891249,0.011840017627552837,0.0
1,1.3521541494402292,0.016268151524350103,0.0
1,1.353400352485607,0.02023972122919313,0.0
1,1.3546477040849663,0.018453682424473254,0.0
1,1.3558962052968613,0.02417583794476986,0.0
1,1.3571458571808253,0.015415384342646539,0.0
1,1.3583966607973672,0.0183711130200609,0.0
1,1.3596486172079716,0.019972476885082226,0.0
1,1.3609017274751043,0.02220217769775755,0.0
1,1.3621559926622073,0.01927447056838553,0.0
1,1.363411413833705,0.021067102709368322,0.0
1,1.3646679920550024,0.014824816734686011,0.0
1,1.3659257283924853,0.017787535018022705,0.0
1,1.3671846239135237,0.012768523230592441,0.0
1,1.3684446796864698,0.017203241271724967,0.0
1,1.369705896780662,0.015251876395830283,0.0
1,1.370968276266424,0.01661054970156373,0.0
1,1.3722318192150642,0.020461819030125755,0.0
1,1.3734965266988814,0.01212835083909117,0.0
1,1.3747623997911593,0.015256481811081777,0.0
1,1.3760294395661734,0.014449747842409785,0.0
1,1.377297647099189,0.012273398397185858,0.0
1,1.37856702346646,0.019285858050661114,0.0
1,1.3798375697452359,0.014771093447855663,0.0
1,1.3811092870137556,0.015786977646766818,0.0
1,1.3823821763512538,0.016530147583911983,0.0
1,1.3836562388379603,0.02153350807424082,0.0
1,1.384931475555098,0.018420779368002457,0.0
1,1.3862078875848893,0.018589276684389106,0.0
1,1.387485476010551,0.018692889419658975,0.0
1,1.3887642419163009,0.012193894104678919,0.0
1,1.3900441863873554,0.014910631125187406,0.0
1,1.391325310509929,0.0162458580821906,0.0
1,1.3926076153712408,0.012235958876429833,0.0
1,1.3938911020595084,0.0173185182514759,0.0
1,1.3951757716639548,0.01687136781429398,0.0
1,1.396461625274807,0.01294679475120739,0.0
1,1.3977486639832941,0.01985540762402659,0.0
1,1.3990368888816545,0.017793485037101205,0.0
1,1.4003263010631297,0.013414446319249016,0.0
1,1.4016169016219715,0.01387596494964763,0.0
1,1.4029086916534401,0.016958901320007002,0.0
1,1.4042016722538027,0.01924451281436867,0.0
1,1.4054958445203398,0.01571290201985197,0.0
1,1.4067912095513406,0.03288573846309949,0.0
1,1.4080877684461084,0.01281000648235393,0.0
1,1.40938552230496,0.020435993585891245,0.0
1,1.4106844722292238,0.015917720933806816,0.0
1,1.4119846193212453,0.018818575759397375,0.0
1,1.4132859646843865,0.013250877429285648,0.0
1,1.4145885094230237,0.016577428108265804,0.0
1,1.415892254642554,0.011941173283144774,0.0
1,1.4171972014493905,0.012799444689135322,0.0
1,1.4185033509509681,0.014912962457461723,0.0
1,1.4198107042557426,0.011684101128104769,0.0
1,1.4211192624731888,0.017474135728351103,0.0
1,1.422429026713807,0.014804173826665086,0.0
1,1.4237399980891188,0.014612655349976697,0.0
1,1.4250521777116711,0.014891206015914493,0.0
1,1.4263655666950377,0.014439349502330822,0.0
1,1.427680166153815,0.015181138102447521,0.0
1,1.428995977203631,0.014737528430961364,0.0
1,1.4303130009611378,0.014901214613461788,0.0
1,1.4316312385440195,0.01198988183884873,0.0
1,1.4329506910709904,0.01651284613710692,0.0
1,1.434271359661793,0.009339020888905387,0.0
1,1.4355932454372056,0.023564677647004494,0.0
1,1.4369163495190358,0.012782602901520298,0.0
1,1.4382406730301278,0.011877284813811478,0.0
1,1.4395662170943602,0.022836127499179057,0.0
1,1.4408929828366457,0.01131790866091519,0.0
1,1.4422209713829364,0.011968250841839025,0.0
1,1.4435501838602192,0.009367238642931585,0.0
1,1.4448806213965217,0.018118135289765552,0.0
1,1.4462122851209118,0.017878906118257258,0.0
1,1.4475451761634952,0.012824233018909545,0.0
1,1.4488792956554224,0.011480996287810203,0.0
1,1.450214644728883,0.01155614186226832,0.0
1,1.4515512245171132,0.011169060876781062,0.0
1,1.4528890361543922,0.013678899121228886,0.0
1,1.4542280807760442,0.0179902330497862,0.0
1,1.455568359518441,0.009994205300534376,0.0
1,1.4569098735189998,0.012056453405585152,0.0
1,1.4582526239161882,0.011449130107683671,0.0
1,1.4595966118495227,0.010610824194180963,0.0
1,1.4609418384595683,0.013662410771544354,0.0
1,1.4622883048879436,0.00954982498636298,0.0
1,1.4636360122773167,0.00935668368225967,0.0
1,1.464984961771411,0.009837095319513644,0.0
1,1.4663351545150043,0.01363994762947977,0.0
1,1.4676865916539268,0.01313243803644922,0.0
1,1.4690392743350678,0.012229044613978593,0.0
1,1.4703932037063707,0.012127679218233031,0.0
1,1.4717483809168395,0.009219472747346634,0.0
1,1.4731048071165367,0.008888263051093338,0.0
1,1.4744624834565825,0.01122119196724223,0.0
1,1.4758214110891612,0.009851484086544841,0.0
1,1.4771815911675161,0.014332364530649132,0.0
1,1.4785430248459555,0.011333945093840713,0.0
1,1.4799057132798514,0.01792140277810174,0.0
1,1.4812696576256386,0.014506001573407465,0.0
1,1.4826348590408207,0.012687613889845507,0.0
1,1.4840013186839653,0.011257035747257563,0.0
1,1.4853690377147095,0.008786201511040844,0.0
1,1.4867380172937594,0.013314496663016397,0.0
1,1.488108258582889,0.0142648902416804,0.0
1,1.4894797627449448,0.012990904198219399,0.0
1,1.4908525309438452,0.011692472220681566,0.0
1,1.4922265643445791,0.013651879258549075,0.0
1,1.4936018641132123,0.014744964783247994,0.0
1,1.4949784314168817,0.010260711911118226,0.0
1,1.4963562674238025,0.012459589159650598,0.0
1,1.497735373303267,0.014609989303938116,0.0
1,1.499115750225642,0.01569791230558445,0.0
1,1.500497399362377,0.009987414698392993,0.0
1,1.501880321885997,0.013663309166150791,0.0
1,1.503264518970111,0.011073573051106426,0.0
1,1.504649991789409,0.0155570403220894,0.0
1,1.5060367415196614,0.009700199507336096,0.0
1,1.5074247693377258,0.01998383823059956,0.0
1,1.5088140764215408,0.009270150490764965,0.0
1,1.510204663950133,0.008850792130166317,0.0
1,1.511596533103616,0.008320514102287964,0.0
1,1.5129896850631885,0.009232495317873351,0.0
1,1.5143841210111408,0.010562890339916033,0.0
1,1.5157798421308502,0.024219625231934768,0.0
1,1.5171768496067863,0.011862579328771366,0.0
1,1.5185751446245113,0.009244384112165853,0.0
1,1.5199747283706766,0.007683549876911125,0.0
1,1.5213756020330311,0.012457557883240261,0.0
1,1.5227777668004154,0.009103858759873767,0.0
1,1.5241812238627677,0.011368666047794171,0.0
1,1.5255859744111229,0.00986241900331859,0.0
1,1.5269920196376114,0.010584867648891097,0.0
1,1.5283993607354658,0.009589931377350664,0.0
1,1.5298079988990148,0.009516132696217398,0.0
1,1.53121793532369,0.009654081710115305,0.0
1,1.5326291712060256,0.009120246802455427,0.0
1,1.5340417077436557,0.010521670100870914,0.0
1,1.535455546135321,0.009852073145379179,0.0
1,1.5368706875808644,0.011129257421180547,0.0
1,1.5382871332812371,0.010292909114326967,0.0
1,1.5397048844384966,0.00756054594911889,0.0
1,1.541123942255806,0.00976742066039842,0.0
1,1.5425443079374412,0.011220631878161568,0.0
1,1.543965982688784,0.008261227536631546,0.0
1,1.5453889677163293,0.009429384055244476,0.0
1,1.546813264227685,0.011081088500139514,0.0
1,1.5482388734315689,0.0076934835613451874,0.0
1,1.549665796537816,0.012014521690287138,0.0
1,1.5510940347573736,0.013625577108065562,0.0
1,1.5525235893023066,0.01069217435835381,0.0
1,1.5539544613857978,0.011104906529973299,0.0
1,1.5553866522221456,0.010624609576958028,0.0
1,1.5568201630267704,0.010477669848131973,0.0
1,1.5582549950162097,0.008482863568226539,0.0
1,1.559691149408125,0.011962343379474863,0.0
1,1.5611286274212992,0.01003484844595435,0.0
1,1.562567430275637,0.008981887281153005,0.0
1,1.5640075591921703,0.014573388617918456,0.0
1,1.5654490153930527,0.012758314409798329,0.0
1,1.5668918001015673,0.009127086264610057,0.0
1,1.5683359145421243,0.01108119809824489,0.0
1,1.56978135994026,0.008987326880372456,0.0
1,1.5712281375226422,0.007715109960168911,0.0
1,1.57267624851707,0.01329733774184067,0.0
1,1.574125694152471,0.009300603356997153,0.0
1,1.5755764756589095,0.00950914283972754,0.0
1,1.5770285942675792,0.011060959104446245,0.0
1,1.5784820512108118,0.008564591443438805,0.0
1,1.5799368477220743,0.006634034451689311,0.0
1,1.581392985035968,0.007980307126760436,0.0
1,1.582850464388236,0.009452860851502069,0.0
1,1.5843092870157562,0.010734734628117148,0.0
1,1.5857694541565495,0.006960101778607041,0.0
1,1.5872309670497775,0.008773899504479746,0.0
1,1.5886938269357413,0.014921801187994679,0.0
1,1.590158035055889,0.011391187225460358,0.0
1,1.591623592652809,0.008998071257461755,0.0
1,1.5930905009702379,0.006164402531134972,0.0
1,1.5945587612530576,0.008837773264211606,0.0
1,1.596028374747296,0.00957774280828262,0.0
1,1.5974993427001323,0.00796212202894265,0.0
1,1.5989716663598914,0.008445304535752056,0.0
1,1.600445346976052,0.013326118500608053,0.0
1,1.6019203857992435,0.0105284842078717,0.0
1,1.6033967840812462,0.00852564631587123,0.0
1,1.6048745430749969,0.011014953271160897,0.0
1,1.606353664034584,0.01089327153835089,0.0
1,1.6078341482152545,0.00914418460894539,0.0
1,1.6093159968734116,0.008058555487715452,0.0
1,1.6107992112666152,0.010669860383728313,0.0
1,1.6122837926535858,0.010165246402742254,0.0
1,1.6137697422942021,0.010072039174783234,0.0
1,1.615257061449506,0.008982578548030872,0.0
1,1.6167457513817014,0.008360817765644518,0.0
1,1.6182358133541535,0.007578578434395333,0.0
1,1.6197272486313945,0.006190683071899386,0.0
1,1.6212200584791192,0.009650200990412434,0.0
1,1.6227142441641915,0.010368256056104702,0.0
1,1.6242098069546427,0.008674492750427873,0.0
1,1.6257067481196703,0.008269277406339634,0.0
1,1.6272050689296447,0.00816207385304153,0.0
1,1.6287047706561042,0.007882088920437331,0.0
